,STATION,DATE,TIME,ENTRIES,EXITS
648,HALSEY ST,04/16/2019,0,101878484,55162770
690,JEFFERSON ST,04/16/2019,0,26887397,12179776
732,LIVONIA AV,04/16/2019,0,14036009,8344989
774,LORIMER ST,04/16/2019,0,16372789,5331930
816,METROPOLITAN AV,04/16/2019,0,25250649,18592580
858,MONTROSE AV,04/16/2019,0,147495688,10469802
900,MORGAN AV,04/16/2019,0,6268521,2632741
942,MYRTLE-WYCKOFF,04/16/2019,0,1721570158,596165536
984,NEW LOTS,04/16/2019,0,17081622,21728878
1026,SUTTER AV,04/16/2019,0,3229933,2162234
1068,WILSON AV,04/16/2019,0,18924393,17055054
